Employee_ID,Employee_Name,Job_Title,Hire_Date,Salary,Work_Location,Employment_Status
27814,Arjun,Sales Manager,21-09-2006,131759,San Francisco,Retired
27815,Ritu,Research Scientist,29-05-2014,107823,Thiruvananthapuram,Contract
27817,Lokesh,Marketing Executive,23-02-2007,157433,Ahmedabad,Resigned
27818,Maya,IT Support,15-04-2025,277680,Mumbai,Probation
27821,Shreya,Sales Manager,28-10-2015,180642,Kolkata,Retired
27822,Anita,Chief Technology Officer (CTO),22-05-2006,278640,Sydney,Internship
27823,Chirag,Chief Financial Officer (CFO),11-03-2009,193416,Kolkata,Part-Time
27824,Farhan,Chief Executive Officer (CEO),28-06-2018,263626,Kolkata,Full-Time
27825,Shreya,Legal Advisor,08-07-2006,47645,Mumbai,On Leave
27826,Arjun,Machine Learning Engineer,24-02-2016,283486,Chandigarh,Part-Time
27827,Karan,Intern,06-06-2002,109770,Toronto,Part-Time
27828,Neha,Product Manager,03-04-2024,288003,Sydney,Freelance
27829,Rahul,Operations Manager,29-10-2013,16358,Hyderabad,Part-Time
27830,Sakshi,Cloud Engineer,03-03-2021,250138,Bengaluru,Resigned
27831,Kavita,Research Scientist,03-06-2003,65077,Gurgaon,Retired
27832,Chirag,System Administrator,13-07-2019,66084,Ahmedabad,Contract
27833,Vikas,Business Analyst,02-03-2007,195534,Berlin,Freelance
27835,Sakshi,Machine Learning Engineer,20-12-2025,200944,Delhi,Full-Time
27836,Harsh,Marketing Executive,15-08-2015,173150,London,Retired
27837,Rakesh,Chief Executive Officer (CEO),13-09-2016,279746,New York,Retired
27838,Swati,Sales Manager,17-07-2010,114709,Kolkata,Freelance
27839,Kavita,Chief Technology Officer (CTO),04-08-2005,236539,Dubai,Terminated
27840,Seema,Project Coordinator,28-02-2004,237416,London,Contract
27841,Pooja,Software Engineer,03-11-2020,298734,Mumbai,Part-Time
27842,Komal,Product Manager,06-07-2000,51436,Toronto,On Leave
27843,Lokesh,Intern,04-08-2006,284759,Lucknow,Part-Time
27844,Tina,HR Manager,12-11-2005,261168,Pune,Contract
27845,Karan,Quality Assurance Engineer,10-10-2022,163451,Singapore,Internship
27846,Vikas,HR Manager,08-06-2019,129775,Delhi,Terminated
27847,Arjun,Cloud Engineer,15-03-2011,51793,Lucknow,Resigned
27848,Pallavi,Content Writer,29-10-2017,142765,Jaipur,Retired
27849,Amit,Recruiter,25-11-2008,276577,Coimbatore,On Leave
27850,Rahul,Graphic Designer,24-12-2006,65253,Thiruvananthapuram,Retired
27851,Swati,IT Support,23-01-2010,30608,Pune,Resigned
27852,Pooja,HR Manager,11-01-2002,127900,Nagpur,Freelance
27853,Sakshi,Legal Advisor,04-05-2014,128513,Coimbatore,Resigned
27854,Meena,Marketing Executive,16-12-2013,132798,San Francisco,Retired
27855,Priya,Recruiter,27-01-2006,115351,Thiruvananthapuram,Part-Time
27856,Varun,Sales Manager,08-03-2002,47691,Dubai,Part-Time
27857,Nitin,Chief Financial Officer (CFO),26-01-2018,292030,Berlin,Full-Time
27858,Jyoti,Financial Analyst,04-10-2023,74985,Coimbatore,Contract
27859,Tina,Chief Executive Officer (CEO),10-07-2007,94613,Thiruvananthapuram,Terminated
27860,Nitin,Marketing Executive,04-07-2007,86733,Noida,Full-Time
27861,Raj,Accountant,16-04-2024,278476,Dubai,Internship
27862,Pankaj,Business Analyst,28-10-2019,262978,Paris,Terminated
27863,Anjali,Chief Executive Officer (CEO),31-08-2003,254552,Thiruvananthapuram,On Leave
27864,Sunil,Quality Assurance Engineer,18-11-2010,144719,Noida,Freelance
27865,Neha,Customer Support Specialist,14-05-2001,272154,London,Freelance
27866,Ravi,HR Manager,01-10-2003,32790,Pune,Retired
27867,Suresh,Business Analyst,05-06-2022,177836,Singapore,Resigned
27869,Pankaj,Team Lead,08-04-2012,84337,Jaipur,Contract
27870,Nisha,Data Analyst,16-05-2016,21006,Gurgaon,Terminated
27871,Komal,Content Writer,25-01-2016,256486,Pune,On Leave
27872,Sunil,System Administrator,11-05-2025,121936,Berlin,Internship
27873,Vivek,Accountant,18-01-2001,83774,Pune,On Leave
27874,Rekha,Intern,02-07-2021,150762,Ahmedabad,Full-Time
27875,Varun,Customer Support Specialist,23-04-2015,196494,Jaipur,Part-Time
27876,Nitin,Sales Manager,20-01-2001,100780,Jaipur,Contract
27877,Divya,Intern,12-07-2022,25422,San Francisco,Contract
27879,Divya,Business Analyst,17-02-2008,83998,Mumbai,Terminated
27880,Swati,Content Writer,13-11-2010,271767,London,Internship
27881,Rohan,Machine Learning Engineer,04-08-2002,230106,London,Terminated
27882,Rekha,Marketing Executive,11-08-2024,141816,Jaipur,Resigned
27883,Arjun,Research Scientist,28-08-2019,191992,Jaipur,Contract
27884,Kavita,IT Support,27-06-2003,115954,Coimbatore,Full-Time
27885,Anita,Business Analyst,15-04-2006,209643,Kolkata,Terminated
27886,Sakshi,Operations Manager,08-01-2000,45454,Tokyo,On Leave
27887,Meena,UI/UX Designer,22-04-2012,20533,Coimbatore,Terminated
27888,Chirag,Financial Analyst,05-06-2004,216212,Mumbai,Retired
27890,Nitin,Business Analyst,24-05-2006,206446,Ahmedabad,Contract
27892,Komal,Team Lead,20-05-2021,32987,Bengaluru,Part-Time
27894,Maya,Legal Advisor,06-05-2005,298162,Bengaluru,Resigned
27895,Mohit,Operations Manager,03-08-2020,27189,Chennai,On Leave
27897,Sanjay,Product Manager,08-06-2025,24124,Gurgaon,On Leave
27898,Nisha,Business Analyst,21-04-2023,165719,New York,Probation
27901,Shreya,IT Support,15-07-2022,173821,Paris,Part-Time
27902,Maya,Marketing Executive,19-03-2001,184975,Sydney,On Leave
27903,Karan,Research Scientist,24-05-2005,252191,Delhi,On Leave
27904,Alok,Team Lead,26-02-2017,240500,Delhi,Part-Time
27906,Sanjay,Customer Support Specialist,21-02-2025,146000,Mumbai,On Leave
27907,Pooja,Business Analyst,27-03-2017,101393,Hyderabad,Part-Time
27908,Rakesh,Chief Technology Officer (CTO),20-03-2001,165396,Chennai,Full-Time
27909,Alok,Quality Assurance Engineer,03-05-2017,136644,Sydney,Full-Time
27910,Nisha,Project Coordinator,23-04-2020,152384,San Francisco,Internship
27911,Ajay,Graphic Designer,19-01-2015,187791,Delhi,Contract
27912,Anita,Recruiter,08-01-2015,36097,Gurgaon,Freelance
27913,Akash,Recruiter,05-01-2015,76569,Bengaluru,On Leave
27915,Pallavi,Quality Assurance Engineer,16-09-2001,18743,San Francisco,Contract
27917,Manoj,UI/UX Designer,11-08-2002,208193,Noida,Resigned
27918,Nitin,Accountant,22-03-2006,72418,New York,Full-Time
27919,Gaurav,Project Coordinator,16-07-2024,295566,Thiruvananthapuram,Full-Time
27920,Shreya,Project Coordinator,31-07-2011,36622,Sydney,On Leave
27921,Maya,Intern,13-05-2006,76352,New York,Resigned
27922,Karan,Product Manager,05-10-2008,19134,Indore,Resigned
27923,Sneha,Marketing Executive,23-07-2021,176728,Noida,Contract
27924,Seema,Data Analyst,19-04-2004,88808,Nagpur,Terminated
27925,Anita,Chief Executive Officer (CEO),12-08-2005,149516,Gurgaon,Retired
27926,Ishita,Project Coordinator,08-12-2017,16019,Delhi,Terminated
27928,Varun,Recruiter,07-09-2010,100667,Berlin,Retired
27929,Jyoti,Recruiter,21-04-2016,152129,Noida,Probation
27930,Sunil,Content Writer,15-10-2006,189971,Nagpur,On Leave
27932,Anjali,Recruiter,24-03-2016,75583,Mumbai,On Leave
27933,Ajay,Cloud Engineer,13-01-2017,144912,New York,Terminated
27934,Kavita,Legal Advisor,23-07-2025,53627,Sydney,Probation
27935,Rohan,Marketing Executive,29-06-2017,33894,London,Terminated
27936,Arjun,Chief Financial Officer (CFO),17-05-2005,54311,Jaipur,Probation
27938,Gaurav,Product Manager,25-04-2016,39079,London,Retired
27939,Pooja,Customer Support Specialist,17-06-2002,212441,Berlin,Contract
27940,Maya,Data Analyst,14-11-2012,27395,New York,Retired
27941,Maya,Sales Manager,05-05-2014,282024,Coimbatore,Retired
27943,Ishita,Intern,27-04-2020,175680,Noida,Retired
27944,Varun,Data Analyst,18-06-2010,195858,Sydney,Full-Time
27945,Anjali,Chief Executive Officer (CEO),05-10-2001,139528,Noida,Resigned
27946,Alok,Content Writer,01-01-2006,191545,Sydney,Full-Time
27947,Vivek,Chief Financial Officer (CFO),01-11-2019,282854,Bengaluru,Freelance
27948,Suresh,Project Coordinator,21-06-2021,249469,New York,Terminated
27949,Sanjay,System Administrator,28-12-2020,192806,Hyderabad,Part-Time
27950,Ajay,Research Scientist,29-11-2006,35224,Tokyo,Terminated
27951,Sakshi,Cloud Engineer,07-06-2000,36940,Dubai,On Leave
27952,Raj,Team Lead,05-10-2000,43387,Jaipur,Contract
27953,Mohit,DevOps Engineer,04-12-2012,83155,Delhi,Internship
27954,Akash,Chief Technology Officer (CTO),26-10-2017,201922,Noida,On Leave
27955,Nisha,Customer Support Specialist,08-05-2013,291189,San Francisco,Resigned
27956,Seema,Intern,09-05-2003,200851,Hyderabad,On Leave
27957,Ravi,Graphic Designer,30-12-2010,262049,Coimbatore,Freelance
27958,Raj,Legal Advisor,30-10-2023,231709,Gurgaon,Retired
27959,Anjali,Legal Advisor,19-01-2016,171013,Nagpur,Full-Time
27960,Seema,Chief Financial Officer (CFO),25-10-2011,168315,Mumbai,Internship
27961,Sonali,UI/UX Designer,26-06-2012,233311,Paris,Freelance
27962,Sakshi,Graphic Designer,22-03-2010,49751,Singapore,Terminated
27963,Amit,Accountant,03-08-2000,250398,Lucknow,Freelance
27964,Varun,System Administrator,22-08-2018,144828,Indore,Probation
27965,Mohit,Accountant,12-09-2008,179541,Singapore,Freelance
27966,Raj,Financial Analyst,23-11-2025,221843,Dubai,Full-Time
27968,Arjun,System Administrator,02-02-2002,173496,Dubai,Part-Time
27969,Neha,DevOps Engineer,26-04-2001,286217,Thiruvananthapuram,On Leave
27970,Farhan,UI/UX Designer,04-08-2007,69035,Nagpur,Retired
27971,Harsh,Team Lead,22-12-2020,164132,Singapore,Internship
27972,Rekha,Recruiter,11-07-2024,288810,Toronto,Part-Time
27973,Varun,Chief Technology Officer (CTO),01-07-2023,299415,Tokyo,Retired
27975,Karan,Intern,20-08-2024,223505,Hyderabad,Terminated
27977,Ajay,Marketing Executive,08-05-2009,38173,Paris,Terminated
27979,Kavita,Accountant,27-11-2004,216304,Pune,Part-Time
27981,Raj,Chief Executive Officer (CEO),15-05-2009,208569,Coimbatore,Retired
27982,Vivek,Quality Assurance Engineer,24-12-2007,235687,Chandigarh,Resigned
27983,Deepak,Graphic Designer,06-05-2023,200877,Singapore,Contract
27984,Gaurav,Financial Analyst,15-06-2016,239318,Hyderabad,Internship
27985,Raj,Chief Executive Officer (CEO),21-06-2012,106912,Chennai,Part-Time
27986,Gaurav,DevOps Engineer,30-05-2019,218871,London,Probation
27987,Priya,Chief Financial Officer (CFO),10-08-2008,32381,Dubai,Part-Time
27989,Harsh,Cloud Engineer,09-02-2009,45762,Hyderabad,Probation
27990,Rohan,Cloud Engineer,07-12-2007,284148,Mumbai,Freelance
27991,Lokesh,Quality Assurance Engineer,18-10-2011,112208,Sydney,Resigned
27992,Anjali,Technical Architect,09-12-2016,211078,Lucknow,Contract
27993,Vivek,Quality Assurance Engineer,08-08-2000,20568,Berlin,Full-Time
27995,Ritu,System Administrator,04-07-2022,155155,Nagpur,Terminated
27996,Neha,Marketing Executive,20-01-2005,240178,Thiruvananthapuram,Full-Time
27997,Meena,Research Scientist,02-04-2010,90560,Coimbatore,Terminated
27998,Manoj,Chief Technology Officer (CTO),28-02-2011,58896,Chandigarh,On Leave
28000,Mohit,Legal Advisor,02-09-2012,177616,Pune,Retired
28002,Pallavi,Sales Manager,04-04-2009,195553,New York,Resigned
28004,Maya,Content Writer,27-09-2010,240119,Jaipur,Resigned
28005,Karan,Graphic Designer,14-02-2025,257161,Noida,On Leave
28007,Maya,Accountant,03-03-2000,73124,San Francisco,Resigned
28009,Suresh,System Administrator,17-01-2017,56739,Mumbai,Full-Time
28010,Lokesh,Data Analyst,01-11-2006,229925,Berlin,Full-Time
28011,Sakshi,Legal Advisor,09-04-2015,151765,Coimbatore,Part-Time
28012,Swati,Sales Manager,23-07-2001,267281,Paris,Full-Time
28013,Sakshi,Intern,26-02-2016,220568,Tokyo,Part-Time
28014,Rekha,Marketing Executive,02-06-2011,154586,Ahmedabad,Part-Time
28015,Nisha,Graphic Designer,10-05-2010,172371,Delhi,Probation
28016,Gaurav,System Administrator,15-12-2025,62781,Mumbai,Resigned
28018,Anita,Accountant,26-09-2016,133518,Dubai,Part-Time
28019,Karan,Operations Manager,04-09-2020,54351,Gurgaon,Contract
28020,Jyoti,HR Manager,19-10-2002,26805,Gurgaon,Retired
28021,Lokesh,Recruiter,02-09-2006,277423,Chennai,Resigned
28022,Nisha,Project Coordinator,24-10-2003,84791,Dubai,On Leave
28024,Meena,Sales Manager,26-07-2018,191615,Tokyo,Freelance
28025,Harsh,Financial Analyst,15-08-2021,31418,Coimbatore,Freelance
28026,Divya,Legal Advisor,25-09-2024,215112,Lucknow,Full-Time
28028,Jyoti,Quality Assurance Engineer,10-04-2008,166000,Noida,Probation
28029,Sanjay,DevOps Engineer,12-02-2001,104115,Toronto,Contract
28030,Nisha,Financial Analyst,24-01-2003,200888,Chandigarh,Terminated
28032,Pankaj,Operations Manager,26-11-2000,232769,Lucknow,Full-Time
28033,Tina,Chief Executive Officer (CEO),13-04-2013,17363,Sydney,Retired
28034,Anita,Cloud Engineer,29-05-2010,164438,Hyderabad,Terminated
28035,Raj,HR Manager,04-09-2017,103885,Tokyo,Contract
28036,Pallavi,Graphic Designer,06-12-2005,287349,Kolkata,Probation
28037,Komal,Chief Executive Officer (CEO),29-05-2018,261263,London,Internship
28039,Chirag,Customer Support Specialist,15-01-2016,139259,Nagpur,Resigned
28040,Ravi,Accountant,13-05-2023,245216,Singapore,Full-Time
28041,Rakesh,Customer Support Specialist,07-10-2017,43330,Gurgaon,Probation
28042,Arjun,Legal Advisor,31-10-2017,222535,Hyderabad,Freelance
28043,Swati,HR Manager,15-05-2023,262370,Dubai,Retired
28044,Pankaj,Technical Architect,07-03-2021,139504,Coimbatore,Probation
28045,Jyoti,Team Lead,14-09-2017,282117,Mumbai,Full-Time
28046,Ravi,Graphic Designer,26-07-2001,242845,Chennai,On Leave
28047,Vikas,Chief Technology Officer (CTO),03-11-2008,95151,Sydney,Contract
28048,Tina,Content Writer,12-08-2016,48950,Noida,Internship
28051,Manoj,Data Analyst,22-11-2019,211921,Indore,Internship
28052,Nitin,System Administrator,03-10-2006,49449,Delhi,Freelance
28053,Varun,Sales Manager,09-12-2022,56430,Noida,Part-Time
28054,Swati,Chief Financial Officer (CFO),30-09-2002,189767,Coimbatore,Contract
28055,Sanjay,Customer Support Specialist,02-07-2014,160672,Tokyo,On Leave
28056,Ritu,Customer Support Specialist,16-07-2010,87563,Lucknow,Freelance
28057,Maya,Research Scientist,02-11-2021,120125,Noida,On Leave
28058,Sakshi,Legal Advisor,24-08-2013,58490,Berlin,Full-Time
28059,Sanjay,Machine Learning Engineer,17-12-2025,141143,Jaipur,Retired
28060,Vivek,System Administrator,31-01-2009,52433,Singapore,Contract
28061,Vivek,DevOps Engineer,12-10-2004,163866,Tokyo,Internship
28062,Ravi,Accountant,14-04-2014,179531,Gurgaon,Internship
28063,Sanjay,Chief Technology Officer (CTO),29-11-2010,134369,Sydney,Full-Time
28064,Gaurav,Accountant,11-08-2019,170217,Noida,Internship
28065,Harsh,Legal Advisor,29-03-2008,53105,Jaipur,Probation
28066,Manoj,Software Engineer,28-11-2019,122406,Toronto,Probation
28068,Meena,Financial Analyst,09-03-2022,190704,Delhi,Freelance
28070,Komal,Sales Manager,02-06-2013,63355,Delhi,Terminated
28071,Rakesh,System Administrator,01-05-2002,203788,Pune,On Leave
28072,Shreya,Product Manager,20-12-2010,279437,New York,Retired
28073,Nitin,Accountant,29-06-2000,160565,Pune,Resigned
28074,Rakesh,Graphic Designer,04-06-2024,271013,Nagpur,Probation
28075,Maya,Financial Analyst,27-11-2004,180676,Nagpur,Terminated
28076,Maya,Chief Financial Officer (CFO),11-06-2015,263983,Jaipur,Part-Time
28077,Pankaj,Marketing Executive,18-11-2012,92626,Coimbatore,Internship
28078,Sanjay,Technical Architect,28-09-2002,68178,Tokyo,Full-Time
28079,Rakesh,Operations Manager,13-08-2003,216041,Indore,Resigned
28080,Rakesh,Sales Manager,24-05-2005,17835,Bengaluru,Full-Time
28082,Suresh,Legal Advisor,01-10-2010,198620,Indore,On Leave
28084,Divya,Marketing Executive,25-10-2014,263942,Indore,Freelance
28085,Chirag,Software Engineer,09-07-2022,73552,Delhi,Terminated
28086,Akash,Marketing Executive,25-03-2018,277594,Lucknow,Retired
28087,Suresh,Team Lead,29-08-2014,180302,Paris,Contract
28088,Chirag,System Administrator,29-07-2008,94675,Bengaluru,Freelance
28090,Swati,Accountant,15-07-2002,235388,Tokyo,Retired
28091,Raj,Graphic Designer,31-12-2021,51250,Jaipur,Retired
28092,Lokesh,HR Manager,12-04-2001,223140,Gurgaon,Freelance
28093,Meena,UI/UX Designer,01-03-2014,48834,Jaipur,Internship
28095,Rakesh,UI/UX Designer,15-09-2024,247460,Coimbatore,Contract
28097,Jyoti,UI/UX Designer,17-12-2010,177927,Lucknow,Terminated
28098,Komal,Product Manager,18-04-2016,270496,Ahmedabad,Retired
28099,Pankaj,Graphic Designer,08-12-2009,296201,Thiruvananthapuram,Contract
28100,Gaurav,HR Manager,24-10-2002,191277,Chandigarh,Full-Time
28101,Meena,Research Scientist,06-03-2014,263963,Berlin,Full-Time
28102,Raj,Machine Learning Engineer,29-11-2011,212207,Pune,Retired
28103,Tina,Quality Assurance Engineer,03-10-2005,197893,Bengaluru,Retired
28104,Pankaj,Legal Advisor,26-06-2013,100309,Berlin,Probation
28105,Kavita,Legal Advisor,16-08-2010,132155,Toronto,Resigned
28106,Mohit,IT Support,22-10-2023,33304,Thiruvananthapuram,Freelance
28107,Karan,Operations Manager,27-07-2008,220400,Nagpur,Full-Time
28108,Nisha,Chief Financial Officer (CFO),23-06-2024,105713,Ahmedabad,Probation
28110,Raj,Recruiter,16-03-2021,58594,Hyderabad,Part-Time
28111,Sakshi,HR Manager,17-02-2019,163073,Ahmedabad,Internship
28112,Vikas,Accountant,15-07-2003,72788,Hyderabad,Probation
28113,Suresh,Marketing Executive,25-12-2000,170822,Ahmedabad,On Leave
28114,Vivek,Marketing Executive,05-02-2022,71856,Chandigarh,Full-Time
28115,Chirag,Technical Architect,26-07-2000,87520,Bengaluru,Internship
28117,Sakshi,Accountant,28-05-2005,289403,Chandigarh,Contract
28118,Arjun,Cloud Engineer,29-08-2003,111434,Jaipur,Contract
28119,Sunil,System Administrator,19-04-2001,208067,Bengaluru,Probation
28120,Ravi,Sales Manager,09-02-2000,150789,Singapore,Contract
28122,Farhan,Content Writer,03-06-2010,72376,Paris,On Leave
28124,Tina,Sales Manager,24-05-2009,83413,Paris,Contract
28125,Mohit,Project Coordinator,26-10-2003,272112,Kolkata,On Leave
28127,Alok,Marketing Executive,20-11-2002,130152,Thiruvananthapuram,On Leave
28128,Chirag,Data Analyst,17-02-2023,283931,Tokyo,Full-Time
28129,Vivek,Research Scientist,03-04-2014,239484,Chennai,Retired
28130,Harsh,Chief Executive Officer (CEO),21-12-2002,120149,Berlin,Part-Time
28131,Rakesh,Technical Architect,01-02-2022,267141,Indore,Terminated
28132,Ishita,Team Lead,03-02-2006,91676,New York,Full-Time
28134,Maya,Product Manager,03-08-2023,61207,Hyderabad,Full-Time
28135,Jyoti,Chief Financial Officer (CFO),08-04-2004,267455,Pune,Probation
28136,Sunil,Chief Technology Officer (CTO),05-07-2018,284978,Sydney,Terminated
28137,Nitin,Financial Analyst,03-01-2004,63530,Mumbai,Probation
28138,Komal,Intern,11-11-2018,37847,Tokyo,Terminated
28139,Maya,Quality Assurance Engineer,18-03-2007,16366,Hyderabad,Terminated
28140,Rahul,Project Coordinator,04-04-2025,44042,Delhi,Resigned
28141,Vivek,Project Coordinator,19-10-2015,35237,Mumbai,Freelance
28143,Sanjay,Quality Assurance Engineer,11-12-2003,217575,Indore,Terminated
28147,Anjali,Chief Executive Officer (CEO),29-12-2015,199468,Lucknow,Internship
28148,Karan,IT Support,21-06-2022,222966,London,Resigned
28149,Meena,HR Manager,17-09-2025,26517,Mumbai,Terminated
28150,Lokesh,Technical Architect,17-07-2015,137582,Noida,Part-Time
28151,Mohit,Machine Learning Engineer,15-11-2025,114591,Thiruvananthapuram,Contract
28152,Ritu,Operations Manager,08-10-2023,288165,Nagpur,Terminated
28153,Rahul,Marketing Executive,01-11-2016,175538,Paris,Freelance
28154,Ravi,Customer Support Specialist,18-01-2009,226462,London,Contract
28155,Rekha,Chief Technology Officer (CTO),08-06-2016,57965,Singapore,Full-Time
28156,Amit,Financial Analyst,30-05-2009,223316,Sydney,Retired
